2015-08-01,0,315
2015-08-01,1,270
2015-08-01,2,337
2015-08-01,2,360
2015-08-01,3,337
2015-08-01,3,67
2015-08-01,4,292
2015-08-01,5,360
2015-08-01,5,360
2015-08-01,7,22
2015-08-01,8,292
2015-08-01,8,315
2015-08-01,8,247
2015-08-01,9,360
2015-08-01,9,337
2015-08-01,9,360
2015-08-01,9,360
2015-08-01,10,22
2015-08-01,10,292
2015-08-01,10,337
2015-08-01,10,112
2015-08-01,10,337
2015-08-01,10,360
2015-08-01,11,247
2015-08-01,11,67
2015-08-01,11,292
2015-08-01,12,112
2015-08-01,12,337
2015-08-01,12,270
2015-08-01,12,292
2015-08-01,12,337
2015-08-01,12,22
2015-08-01,12,360
2015-08-01,13,360
2015-08-01,13,292
2015-08-01,13,337
2015-08-01,13,22
2015-08-01,13,22
2015-08-01,13,337
2015-08-01,13,360
2015-08-01,13,360
2015-08-01,13,22
2015-08-01,14,270
2015-08-01,14,270
2015-08-01,14,22
2015-08-01,14,22
2015-08-01,14,360
2015-08-01,14,337
2015-08-01,14,315
2015-08-01,14,67
2015-08-01,15,45
2015-08-01,15,22
2015-08-01,15,360
2015-08-01,15,360
2015-08-01,15,360
2015-08-01,15,360
2015-08-01,15,45
2015-08-01,15,270
2015-08-01,15,247
2015-08-01,15,22
2015-08-01,16,67
2015-08-01,16,292
2015-08-01,16,360
2015-08-01,16,22
2015-08-01,16,337
2015-08-01,16,360
2015-08-01,16,22
2015-08-01,16,337
2015-08-01,17,22
2015-08-01,17,315
2015-08-01,17,22
2015-08-01,17,67
2015-08-01,17,22
2015-08-01,17,292
2015-08-01,17,22
2015-08-01,18,202
2015-08-01,18,360
2015-08-01,18,360
2015-08-01,18,22
2015-08-01,18,270
2015-08-01,18,22
2015-08-01,18,360
2015-08-01,18,247
2015-08-01,18,337
2015-08-01,19,360
2015-08-01,19,22
2015-08-01,19,247
2015-08-01,19,292
2015-08-02,7,292
2015-08-02,9,112
2015-08-02,9,292
2015-08-02,9,337
2015-08-02,10,292
2015-08-02,10,315
2015-08-02,10,292
2015-08-02,11,360
2015-08-02,11,22
2015-08-02,11,22
2015-08-02,11,360
2015-08-02,11,337
2015-08-02,11,292
2015-08-02,11,22
2015-08-02,12,337
2015-08-02,12,22
2015-08-02,12,360
2015-08-02,12,360
2015-08-02,12,225
2015-08-02,12,315
2015-08-02,13,337
2015-08-02,13,360
2015-08-02,13,360
2015-08-02,13,247
2015-08-02,13,270
2015-08-02,13,202
2015-08-02,14,360
2015-08-02,14,22
2015-08-02,14,22
2015-08-02,14,270
2015-08-02,14,67
2015-08-02,14,22
2015-08-02,15,22
2015-08-02,15,360
2015-08-02,15,315
2015-08-02,15,315
2015-08-02,15,22
2015-08-02,15,22
2015-08-02,15,337
2015-08-02,16,270
2015-08-02,16,337
2015-08-02,16,360
2015-08-02,16,315
2015-08-02,16,337
2015-08-02,16,360
2015-08-02,16,45
2015-08-02,16,337
2015-08-02,16,337
2015-08-02,17,22
2015-08-02,17,360
2015-08-02,17,337
2015-08-02,17,337
2015-08-02,17,337
2015-08-02,17,292
2015-08-02,17,360
2015-08-02,17,360
2015-08-02,18,337
2015-08-02,18,67
2015-08-02,18,22
2015-08-02,18,360
2015-08-02,19,360
2015-08-02,19,22
2015-08-02,19,22
2015-08-02,19,360
2015-08-02,19,360
2015-08-02,20,360
2015-08-02,20,67
2015-08-03,8,360
2015-08-03,8,67
2015-08-03,8,67
2015-08-03,8,22
2015-08-03,10,90
2015-08-03,10,360
2015-08-03,10,315
2015-08-03,11,22
2015-08-03,11,292
2015-08-03,11,292
2015-08-03,11,247
2015-08-03,11,225
2015-08-03,12,292
2015-08-03,12,292
2015-08-03,12,360
2015-08-03,12,22
2015-08-03,12,22
2015-08-03,12,22
2015-08-03,12,337
2015-08-03,12,22
2015-08-03,12,360
2015-08-03,12,22
2015-08-03,12,292
2015-08-03,13,22
2015-08-03,13,22
2015-08-03,13,270
2015-08-03,13,360
2015-08-03,13,22
2015-08-03,13,22
2015-08-03,13,360
2015-08-03,13,45
2015-08-03,14,315
2015-08-03,14,22
2015-08-03,14,360
2015-08-03,14,360
2015-08-03,14,45
2015-08-03,14,292
2015-08-03,14,247
2015-08-03,14,337
2015-08-03,14,360
2015-08-03,15,315
2015-08-03,15,360
